Nanoparticle,Type: Organic (O)/inorganic (I),coat,Diameter (nm),Concentration μM,Zeta potential (mV),Cells,Cell line (L)/primary cells (P),Animal/ Human,Cell morphology,"Cell age: embryonic (E), Adult (A)",Cell-organ/tissue source,Exposure time (h),Test,Test indicator,Biochemical metric,% Cell viability,Interference checked (Y/N),Colloidal stability checked (Y/N),Positive control (Y/N),toxicity class,toxicity class encoded
1,0,0.739130435,0.061715481,5.19E-07,,0.2375,1,0.285714286,0.285714286,0,0.620689655,0.008955224,0.545454545,0.875,0.6,0.300280249,0,0,0,non toxic,0
1,0,0.739130435,0.061715481,1.29E-11,,0.2375,1,0.285714286,0.285714286,0,0.620689655,0.068656716,0.545454545,0.875,0.6,0.323255533,0,0,0,non toxic,0
1,0,0.739130435,0.061715481,5.14E-11,,0.2375,1,0.285714286,0.285714286,0,0.620689655,0.068656716,0.545454545,0.875,0.6,0.324150857,0,0,0,non toxic,0
1,0,0.739130435,0.061715481,2.05E-10,,0.2375,1,0.285714286,0.285714286,0,0.620689655,0.068656716,0.545454545,0.875,0.6,0.323418599,0,0,0,non toxic,0
1,0,0.739130435,0.061715481,8.41E-10,,0.2375,1,0.285714286,0.285714286,0,0.620689655,0.068656716,0.545454545,0.875,0.6,0.315363801,0,0,0,non toxic,0
1,0,0.739130435,0.061715481,3.36E-09,,0.2375,1,0.285714286,0.285714286,0,0.620689655,0.068656716,0.545454545,0.875,0.6,0.278824856,0,0,0,non toxic,0
1,0,0.739130435,0.061715481,1.35E-08,,0.2375,1,0.285714286,0.285714286,0,0.620689655,0.068656716,0.545454545,0.875,0.6,0.182879387,0,0,0,toxic,1
1,0,0.739130435,0.061715481,5.41E-08,,0.2375,1,0.285714286,0.285714286,0,0.620689655,0.068656716,0.545454545,0.875,0.6,0.135761202,0,0,0,toxic,1
1,0,0.739130435,0.061715481,2.22E-07,,0.2375,1,0.285714286,0.285714286,0,0.620689655,0.068656716,0.545454545,0.875,0.6,0.130961545,0,0,0,toxic,1
1,0,0.739130435,0.667364017,1.44E-16,,0.2875,1,0.285714286,0,0,0.413793103,0.032835821,0.590909091,0.875,0.6,0.335397277,0,1,0,non toxic,0
1,0,0.739130435,0.667364017,1.44E-15,,0.2875,1,0.285714286,0,0,0.413793103,0.032835821,0.590909091,0.875,0.6,0.337820347,0,1,0,non toxic,0
1,0,0.739130435,0.667364017,1.44E-14,,0.2875,1,0.285714286,0,0,0.413793103,0.032835821,0.590909091,0.875,0.6,0.345089534,0,1,0,non toxic,0
1,0,0.739130435,0.667364017,1.44E-13,,0.2875,1,0.285714286,0,0,0.413793103,0.032835821,0.590909091,0.875,0.6,0.340243395,0,1,0,non toxic,0
1,0,0.739130435,0.667364017,7.22E-13,,0.2875,1,0.285714286,0,0,0.413793103,0.032835821,0.590909091,0.875,0.6,0.32570505,0,1,0,non toxic,0
1,0,0.739130435,0.667364017,1.44E-12,,0.2875,1,0.285714286,0,0,0.413793103,0.032835821,0.590909091,0.875,0.6,0.289359149,0,1,0,non toxic,0
1,0,0.739130435,0.667364017,2.89E-12,,0.2875,1,0.285714286,0,0,0.413793103,0.032835821,0.590909091,0.875,0.6,0.26512855,0,1,0,non toxic,0
1,0,0.739130435,0.667364017,7.22E-12,,0.2875,1,0.285714286,0,0,0.413793103,0.032835821,0.590909091,0.875,0.6,0.204552048,0,1,0,toxic,1
1,0,0.739130435,0.667364017,1.44E-11,,0.2875,1,0.285714286,0,0,0.413793103,0.032835821,0.590909091,0.875,0.6,0.197282871,0,1,0,toxic,1
1,0,0.739130435,0.667364017,1.44E-16,,0.2875,1,0.285714286,0,0,0.413793103,0.068656716,0.590909091,0.875,0.6,0.328128111,0,1,0,non toxic,0
1,0,0.739130435,0.667364017,1.44E-15,,0.2875,1,0.285714286,0,0,0.413793103,0.068656716,0.590909091,0.875,0.6,0.340243395,0,1,0,non toxic,0
1,0,0.739130435,0.667364017,1.44E-14,,0.2875,1,0.285714286,0,0,0.413793103,0.068656716,0.590909091,0.875,0.6,0.335397277,0,1,0,non toxic,0
1,0,0.739130435,0.667364017,1.44E-13,,0.2875,1,0.285714286,0,0,0.413793103,0.068656716,0.590909091,0.875,0.6,0.337820347,0,1,0,non toxic,0
1,0,0.739130435,0.667364017,7.22E-13,,0.2875,1,0.285714286,0,0,0.413793103,0.068656716,0.590909091,0.875,0.6,0.282089962,0,1,0,non toxic,0
1,0,0.739130435,0.667364017,1.44E-12,,0.2875,1,0.285714286,0,0,0.413793103,0.068656716,0.590909091,0.875,0.6,0.257859365,0,1,0,non toxic,0
1,0,0.739130435,0.667364017,2.89E-12,,0.2875,1,0.285714286,0,0,0.413793103,0.068656716,0.590909091,0.875,0.6,0.22151347,0,1,0,toxic,1
1,0,0.739130435,0.667364017,7.22E-12,,0.2875,1,0.285714286,0,0,0.413793103,0.068656716,0.590909091,0.875,0.6,0.187590632,0,1,0,toxic,1
1,0,0.739130435,0.667364017,1.44E-11,,0.2875,1,0.285714286,0,0,0.413793103,0.068656716,0.590909091,0.875,0.6,0.175475331,0,1,0,toxic,1
1,0,0.739130435,0.667364017,1.44E-16,,0.2875,1,0.285714286,0,0,0.413793103,0.032835821,0.409090909,0.375,0.2,0.333539761,0,1,0,non toxic,0
1,0,0.739130435,0.667364017,1.44E-15,,0.2875,1,0.285714286,0,0,0.413793103,0.032835821,0.409090909,0.375,0.2,0.337508232,0,1,0,non toxic,0
1,0,0.739130435,0.667364017,1.44E-14,,0.2875,1,0.285714286,0,0,0.413793103,0.032835821,0.409090909,0.375,0.2,0.333414934,0,1,0,non toxic,0
1,0,0.739130435,0.667364017,1.44E-13,,0.2875,1,0.285714286,0,0,0.413793103,0.032835821,0.409090909,0.375,0.2,0.321265069,0,1,0,non toxic,0
1,0,0.739130435,0.667364017,7.22E-13,,0.2875,1,0.285714286,0,0,0.413793103,0.032835821,0.409090909,0.375,0.2,0.288955577,0,1,0,non toxic,0
1,0,0.739130435,0.667364017,1.44E-12,,0.2875,1,0.285714286,0,0,0.413793103,0.032835821,0.409090909,0.375,0.2,0.228435093,0,1,0,toxic,1
1,0,0.739130435,0.667364017,2.89E-12,,0.2875,1,0.285714286,0,0,0.413793103,0.032835821,0.409090909,0.375,0.2,0.220316114,0,1,0,toxic,1
1,0,0.739130435,0.667364017,7.22E-12,,0.2875,1,0.285714286,0,0,0.413793103,0.032835821,0.409090909,0.375,0.2,0.192032311,0,1,0,toxic,1
1,0,0.739130435,0.667364017,1.44E-11,,0.2875,1,0.285714286,0,0,0.413793103,0.032835821,0.409090909,0.375,0.2,0.151671433,0,1,0,toxic,1
1,0,0.739130435,0.667364017,1.44E-16,,0.2875,1,0.285714286,0,0,0.413793103,0.068656716,0.409090909,0.375,0.2,0.331292869,0,1,0,non toxic,0
1,0,0.739130435,0.667364017,1.44E-15,,0.2875,1,0.285714286,0,0,0.413793103,0.068656716,0.409090909,0.375,0.2,0.331230454,0,1,0,non toxic,0
1,0,0.739130435,0.667364017,1.44E-14,,0.2875,1,0.285714286,0,0,0.413793103,0.068656716,0.409090909,0.375,0.2,0.323106272,0,1,0,non toxic,0
1,0,0.739130435,0.667364017,1.44E-13,,0.2875,1,0.285714286,0,0,0.413793103,0.068656716,0.409090909,0.375,0.2,0.274678444,0,1,0,non toxic,0
1,0,0.739130435,0.667364017,7.22E-13,,0.2875,1,0.285714286,0,0,0.413793103,0.068656716,0.409090909,0.375,0.2,0.254461605,0,1,0,non toxic,0
1,0,0.739130435,0.667364017,1.44E-12,,0.2875,1,0.285714286,0,0,0.413793103,0.068656716,0.409090909,0.375,0.2,0.230219085,0,1,0,toxic,1
1,0,0.739130435,0.667364017,2.89E-12,,0.2875,1,0.285714286,0,0,0.413793103,0.068656716,0.409090909,0.375,0.2,0.19388391,0,1,0,toxic,1
1,0,0.739130435,0.667364017,7.22E-12,,0.2875,1,0.285714286,0,0,0.413793103,0.068656716,0.409090909,0.375,0.2,0.149481764,0,1,0,toxic,1
1,0,0.739130435,0.667364017,1.44E-11,,0.2875,1,0.285714286,0,0,0.413793103,0.068656716,0.409090909,0.375,0.2,0.125239229,0,1,0,toxic,1
1,0,0.739130435,0.024058577,1.36E-09,0.68,0.0125,0,0.285714286,0.142857143,0,0.517241379,0.140298507,0.909090909,0.875,0.6,0.342750871,0,0,0,non toxic,0
1,0,0.739130435,0.024058577,1.36E-08,0.68,0.0125,0,0.285714286,0.142857143,0,0.517241379,0.140298507,0.909090909,0.875,0.6,0.321987476,0,0,0,non toxic,0
1,0,0.739130435,0.024058577,1.36E-07,0.68,0.0125,0,0.285714286,0.142857143,0,0.517241379,0.140298507,0.909090909,0.875,0.6,0.200952073,0,0,0,toxic,1
1,0,0.739130435,0.024058577,3.41E-07,0.68,0.0125,0,0.285714286,0.142857143,0,0.517241379,0.140298507,0.909090909,0.875,0.6,0.179682255,0,0,0,toxic,1
1,0,0.739130435,0.024058577,6.68E-07,0.68,0.0125,0,0.285714286,0.142857143,0,0.517241379,0.140298507,0.909090909,0.875,0.6,0.142713285,0,0,0,toxic,1
1,0,0.739130435,0.024058577,1.37E-06,0.68,0.0125,0,0.285714286,0.142857143,0,0.517241379,0.140298507,0.909090909,0.875,0.6,0.14321971,0,0,0,toxic,1
1,0,0.739130435,0.024058577,2.73E-06,0.68,0.0125,0,0.285714286,0.142857143,0,0.517241379,0.140298507,0.909090909,0.875,0.6,0.152335347,0,0,0,toxic,1
1,0,0.739130435,0.024058577,1.36E-09,0.025185185,0.0125,0,0.285714286,0.142857143,0,0.517241379,0.140298507,0.909090909,0.875,0.6,0.323506747,0,0,0,non toxic,0
1,0,0.739130435,0.024058577,1.36E-08,0.025185185,0.0125,0,0.285714286,0.142857143,0,0.517241379,0.140298507,0.909090909,0.875,0.6,0.320468205,0,0,0,non toxic,0
1,0,0.739130435,0.024058577,1.36E-07,0.025185185,0.0125,0,0.285714286,0.142857143,0,0.517241379,0.140298507,0.909090909,0.875,0.6,0.24804953,0,0,0,non toxic,0
1,0,0.739130435,0.024058577,3.41E-07,0.025185185,0.0125,0,0.285714286,0.142857143,0,0.517241379,0.140298507,0.909090909,0.875,0.6,0.143726135,0,0,0,toxic,1
1,0,0.739130435,0.024058577,6.82E-07,0.025185185,0.0125,0,0.285714286,0.142857143,0,0.517241379,0.140298507,0.909090909,0.875,0.6,0.145751832,0,0,0,toxic,1
1,0,0.739130435,0.024058577,1.36E-06,0.025185185,0.0125,0,0.285714286,0.142857143,0,0.517241379,0.140298507,0.909090909,0.875,0.6,0.152841772,0,0,0,toxic,1
1,0,0.739130435,0.024058577,2.73E-06,0.025185185,0.0125,0,0.285714286,0.142857143,0,0.517241379,0.140298507,0.909090909,0.875,0.6,0.175630862,0,0,0,toxic,1
1,0,0.739130435,0.069037657,6.27E-11,0.682222222,0.0125,0,0.285714286,0.142857143,0,0.517241379,0.140298507,0.909090909,0.875,0.6,0.344776558,0,0,0,non toxic,0
1,0,0.739130435,0.069037657,6.27E-10,0.682222222,0.0125,0,0.285714286,0.142857143,0,0.517241379,0.140298507,0.909090909,0.875,0.6,0.346295841,0,0,0,non toxic,0
1,0,0.739130435,0.069037657,6.27E-09,0.682222222,0.0125,0,0.285714286,0.142857143,0,0.517241379,0.140298507,0.909090909,0.875,0.6,0.270332196,0,0,0,non toxic,0
1,0,0.739130435,0.069037657,1.57E-08,0.682222222,0.0125,0,0.285714286,0.142857143,0,0.517241379,0.140298507,0.909090909,0.875,0.6,0.246023835,0,0,0,non toxic,0
1,0,0.739130435,0.069037657,3.13E-08,0.682222222,0.0125,0,0.285714286,0.142857143,0,0.517241379,0.140298507,0.909090909,0.875,0.6,0.181201528,0,0,0,toxic,1
1,0,0.739130435,0.069037657,6.27E-08,0.682222222,0.0125,0,0.285714286,0.142857143,0,0.517241379,0.140298507,0.909090909,0.875,0.6,0.148790376,0,0,0,toxic,1
1,0,0.739130435,0.069037657,1.25E-07,0.682222222,0.0125,0,0.285714286,0.142857143,0,0.517241379,0.140298507,0.909090909,0.875,0.6,0.147271105,0,0,0,toxic,1
1,0,0.739130435,0.069037657,6.27E-11,0.69037037,0.0125,0,0.285714286,0.142857143,0,0.517241379,0.140298507,0.909090909,0.875,0.6,0.337686621,0,0,0,non toxic,0
1,0,0.739130435,0.069037657,6.27E-10,0.69037037,0.0125,0,0.285714286,0.142857143,0,0.517241379,0.140298507,0.909090909,0.875,0.6,0.342244446,0,0,0,non toxic,0
1,0,0.739130435,0.069037657,6.27E-09,0.69037037,0.0125,0,0.285714286,0.142857143,0,0.517241379,0.140298507,0.909090909,0.875,0.6,0.261722979,0,0,0,non toxic,0
1,0,0.739130435,0.069037657,1.57E-08,0.69037037,0.0125,0,0.285714286,0.142857143,0,0.517241379,0.140298507,0.909090909,0.875,0.6,0.148790376,0,0,0,toxic,1
1,0,0.739130435,0.069037657,3.13E-08,0.69037037,0.0125,0,0.285714286,0.142857143,0,0.517241379,0.140298507,0.909090909,0.875,0.6,0.14676468,0,0,0,toxic,1
1,0,0.739130435,0.069037657,6.27E-08,0.69037037,0.0125,0,0.285714286,0.142857143,0,0.517241379,0.140298507,0.909090909,0.875,0.6,0.158412438,0,0,0,toxic,1
1,0,0.739130435,0.069037657,1.25E-07,0.69037037,0.0125,0,0.285714286,0.142857143,0,0.517241379,0.140298507,0.909090909,0.875,0.6,0.185759347,0,0,0,toxic,1
1,0,0.739130435,0.007322176,0.041666667,,0.0875,1,0.285714286,0.5,0,0.103448276,0.068656716,0.454545455,0.75,0.4,0.299201651,0,0,0,non toxic,0
1,0,0.739130435,0.007322176,0.066666667,,0.0875,1,0.285714286,0.5,0,0.103448276,0.068656716,0.454545455,0.75,0.4,0.28332028,0,0,0,non toxic,0
1,0,0.739130435,0.007322176,0.166666667,,0.0875,1,0.285714286,0.5,0,0.103448276,0.068656716,0.454545455,0.75,0.4,0.266603041,0,0,0,non toxic,0
1,0,0.739130435,0.007322176,0.333333333,,0.0875,1,0.285714286,0.5,0,0.103448276,0.068656716,0.454545455,0.75,0.4,0.221466512,0,0,0,toxic,1
1,0,0.739130435,0.007322176,0.666666667,,0.0875,1,0.285714286,0.5,0,0.103448276,0.068656716,0.454545455,0.75,0.4,0.158776881,0,0,0,toxic,1
1,0,0.739130435,0.007322176,0.041666667,,0.1,1,0.285714286,0.5,0,0.103448276,0.068656716,0.454545455,0.75,0.4,0.276633386,0,0,0,non toxic,0
1,0,0.739130435,0.007322176,0.066666667,,0.1,1,0.285714286,0.5,0,0.103448276,0.068656716,0.454545455,0.75,0.4,0.274125813,0,0,0,non toxic,0
1,0,0.739130435,0.007322176,0.166666667,,0.1,1,0.285714286,0.5,0,0.103448276,0.068656716,0.454545455,0.75,0.4,0.265767194,0,0,0,non toxic,0
1,0,0.739130435,0.007322176,0.333333333,,0.1,1,0.285714286,0.5,0,0.103448276,0.068656716,0.454545455,0.75,0.4,0.229825131,0,0,0,toxic,1
1,0,0.739130435,0.007322176,0.666666667,,0.1,1,0.285714286,0.5,0,0.103448276,0.068656716,0.454545455,0.75,0.4,0.180509286,0,0,0,toxic,1
1,0,0.739130435,0.007322176,0.041666667,,0.0375,1,0.285714286,0.5,0,0.103448276,0.068656716,0.454545455,0.75,0.4,0.319262331,0,0,0,non toxic,0
1,0,0.739130435,0.007322176,0.066666667,,0.0375,1,0.285714286,0.5,0,0.103448276,0.068656716,0.454545455,0.75,0.4,0.301709234,0,0,0,non toxic,0
1,0,0.739130435,0.007322176,0.166666667,,0.0375,1,0.285714286,0.5,0,0.103448276,0.068656716,0.454545455,0.75,0.4,0.271618208,0,0,0,non toxic,0
1,0,0.739130435,0.007322176,0.333333333,,0.0375,1,0.285714286,0.5,0,0.103448276,0.068656716,0.454545455,0.75,0.4,0.220630652,0,0,0,toxic,1
1,0,0.739130435,0.007322176,0.666666667,,0.0375,1,0.285714286,0.5,0,0.103448276,0.068656716,0.454545455,0.75,0.4,0.172986531,0,0,0,toxic,1
1,0,0.739130435,0.007322176,0.041666667,,0.6625,1,0.285714286,0.5,0,0.103448276,0.068656716,0.454545455,0.75,0.4,0.262423742,0,0,0,non toxic,0
1,0,0.739130435,0.007322176,0.066666667,,0.6625,1,0.285714286,0.5,0,0.103448276,0.068656716,0.454545455,0.75,0.4,0.223138234,0,0,0,toxic,1
1,0,0.739130435,0.007322176,0.166666667,,0.6625,1,0.285714286,0.5,0,0.103448276,0.068656716,0.454545455,0.75,0.4,0.184688594,0,0,0,toxic,1
1,0,0.739130435,0.007322176,0.333333333,,0.6625,1,0.285714286,0.5,0,0.103448276,0.068656716,0.454545455,0.75,0.4,0.156269294,0,0,0,toxic,1
1,0,0.739130435,0.007322176,0.666666667,,0.6625,1,0.285714286,0.5,0,0.103448276,0.068656716,0.454545455,0.75,0.4,0.133701027,0,0,0,toxic,1
1,0,0.739130435,0.007322176,0.041666667,,0.6375,1,0.285714286,0.714285714,0,0.103448276,0.068656716,0.454545455,0.75,0.4,0.181345146,0,0,0,toxic,1
1,0,0.739130435,0.007322176,0.066666667,,0.6375,1,0.285714286,0.714285714,0,0.103448276,0.068656716,0.454545455,0.75,0.4,0.142059645,0,0,0,toxic,1
1,0,0.739130435,0.007322176,0.666666667,,0.85,1,0.285714286,0.5,0,0.103448276,0.068656716,0.454545455,0.75,0.4,0.201704003,0,0,0,toxic,1
1,0,0.739130435,0.007322176,0.666666667,,0.6875,1,0.285714286,0.5,0,0.103448276,0.068656716,0.454545455,0.75,0.4,0.222624673,0,0,0,toxic,1
1,0,0.739130435,0.007322176,0.666666667,,0.625,1,0.285714286,0.5,0,0.103448276,0.068656716,0.454545455,0.75,0.4,0.166017359,0,0,0,toxic,1
1,0,0.739130435,0.003138075,0.333333333,,0.1,1,0.285714286,0.5,0,0.103448276,0.068656716,0.454545455,0.75,0.4,0.169921354,0,0,0,toxic,1
1,0,0.739130435,0.00209205,0.333333333,,0.1,1,0.285714286,0.5,0,0.103448276,0.068656716,0.454545455,0.75,0.4,0.191564479,0,0,0,toxic,1
1,0,0.739130435,0.019874477,0.333333333,,0.1,1,0.285714286,0.5,0,0.103448276,0.068656716,0.454545455,0.75,0.4,0.246315612,0,0,0,non toxic,0
1,0,0.739130435,0.003138075,0.066666667,,0.1,1,0.285714286,0.5,0,0.103448276,0.068656716,0.454545455,0.75,0.4,0.261218374,0,0,0,non toxic,0
1,0,0.739130435,0.003138075,0.333333333,,0.1,1,0.285714286,0.5,0,0.103448276,0.068656716,0.454545455,0.75,0.4,0.169589271,0,0,0,toxic,1
1,0,0.739130435,0.003138075,0.666666667,,0.1,1,0.285714286,0.5,0,0.103448276,0.068656716,0.454545455,0.75,0.4,0.132567412,0,0,0,toxic,1
1,0,0.739130435,0.019874477,0.066666667,,0.1,1,0.285714286,0.5,0,0.103448276,0.068656716,0.454545455,0.75,0.4,0.293612503,0,0,0,non toxic,0
1,0,0.739130435,0.019874477,0.333333333,,0.1,1,0.285714286,0.5,0,0.103448276,0.068656716,0.454545455,0.75,0.4,0.236228617,0,0,0,non toxic,0
1,0,0.739130435,0.019874477,0.666666667,,0.1,1,0.285714286,0.5,0,0.103448276,0.068656716,0.454545455,0.75,0.4,0.154780529,0,0,0,toxic,1
1,0,0.739130435,0.077405858,1.12E-08,,0.5125,1,0.285714286,0.5,0,0.103448276,0.005970149,0.590909091,0.875,0.6,0.332967276,0,0,0,non toxic,0
1,0,0.739130435,0.077405858,2.23E-08,,0.5125,1,0.285714286,0.5,0,0.103448276,0.005970149,0.590909091,0.875,0.6,0.355254781,0,0,0,non toxic,0
1,0,0.739130435,0.077405858,4.47E-08,,0.5125,1,0.285714286,0.5,0,0.103448276,0.005970149,0.590909091,0.875,0.6,0.289217703,0,0,0,non toxic,0
1,0,0.739130435,0.077405858,8.93E-08,,0.5125,1,0.285714286,0.5,0,0.103448276,0.005970149,0.590909091,0.875,0.6,0.233086191,0,0,0,toxic,1
1,0,0.739130435,0.077405858,1.12E-08,,0.5125,1,0.285714286,0.5,0,0.103448276,0.005970149,0.454545455,1,0.4,0.31150522,0,0,0,non toxic,0
1,0,0.739130435,0.077405858,2.23E-08,,0.5125,1,0.285714286,0.5,0,0.103448276,0.005970149,0.454545455,1,0.4,0.308203367,0,0,0,non toxic,0
1,0,0.739130435,0.077405858,4.47E-08,,0.5125,1,0.285714286,0.5,0,0.103448276,0.005970149,0.454545455,1,0.4,0.286741315,0,0,0,non toxic,0
1,0,0.739130435,0.077405858,8.93E-08,,0.5125,1,0.285714286,0.5,0,0.103448276,0.005970149,0.454545455,1,0.4,0.259501018,0,0,0,non toxic,0
1,0,0.934782609,0.019874477,2.36E-08,,0.1625,0,0.285714286,0.142857143,0,0.344827586,0.068656716,0.227272727,0,0.6,0.316925986,0,0,0,non toxic,0
1,0,0.934782609,0.019874477,2.36E-08,,0.1625,0,0.285714286,0.142857143,0,0.344827586,0.104477612,0.227272727,0,0.6,0.296195403,0,0,0,non toxic,0
1,0,0.934782609,0.019874477,2.36E-08,,0.1625,0,0.285714286,0.142857143,0,0.344827586,0.140298507,0.227272727,0,0.6,0.21321464,0,0,0,toxic,1
1,0,0.934782609,0.019874477,4.71E-08,,0.1625,0,0.285714286,0.142857143,0,0.344827586,0.068656716,0.227272727,0,0.6,0.274030624,0,0,0,non toxic,0
1,0,0.934782609,0.019874477,4.71E-08,,0.1625,0,0.285714286,0.142857143,0,0.344827586,0.104477612,0.227272727,0,0.6,0.234034712,0,0,0,toxic,1
1,0,0.934782609,0.019874477,4.71E-08,,0.1625,0,0.285714286,0.142857143,0,0.344827586,0.140298507,0.227272727,0,0.6,0.18069559,0,0,0,toxic,1
1,0,0.934782609,0.019874477,1.18E-07,,0.1625,0,0.285714286,0.142857143,0,0.344827586,0.068656716,0.227272727,0,0.6,0.200012771,0,0,0,toxic,1
1,0,0.934782609,0.019874477,1.18E-07,,0.1625,0,0.285714286,0.142857143,0,0.344827586,0.104477612,0.227272727,0,0.6,0.137780768,0,0,0,toxic,1
1,0,0.934782609,0.019874477,1.18E-07,,0.1625,0,0.285714286,0.142857143,0,0.344827586,0.140298507,0.227272727,0,0.6,0.136319369,0,0,0,toxic,1
1,0,0.934782609,0.019874477,2.36E-07,,0.1625,0,0.285714286,0.142857143,0,0.344827586,0.068656716,0.227272727,0,0.6,0.17045672,0,0,0,toxic,1
1,0,0.934782609,0.019874477,2.36E-07,,0.1625,0,0.285714286,0.142857143,0,0.344827586,0.104477612,0.227272727,0,0.6,0.127495215,0,0,0,toxic,1
1,0,0.934782609,0.019874477,2.36E-07,,0.1625,0,0.285714286,0.142857143,0,0.344827586,0.140298507,0.227272727,0,0.6,0.131958512,0,0,0,toxic,1
1,0,0.934782609,0.019874477,4.71E-07,,0.1625,0,0.285714286,0.142857143,0,0.344827586,0.068656716,0.227272727,0,0.6,0.149793545,0,0,0,toxic,1
1,0,0.934782609,0.019874477,4.71E-07,,0.1625,0,0.285714286,0.142857143,0,0.344827586,0.104477612,0.227272727,0,0.6,0.127582095,0,0,0,toxic,1
1,0,0.934782609,0.019874477,4.71E-07,,0.1625,0,0.285714286,0.142857143,0,0.344827586,0.140298507,0.227272727,0,0.6,0.132046689,0,0,0,toxic,1
1,0,0.934782609,0.040794979,2.94E-09,,0.1625,0,0.285714286,0.142857143,0,0.344827586,0.068656716,0.227272727,0,0.6,0.360354333,0,0,0,non toxic,0
1,0,0.934782609,0.040794979,2.94E-09,,0.1625,0,0.285714286,0.142857143,0,0.344827586,0.104477612,0.227272727,0,0.6,0.342590598,0,0,0,non toxic,0
1,0,0.934782609,0.040794979,2.94E-09,,0.1625,0,0.285714286,0.142857143,0,0.344827586,0.140298507,0.227272727,0,0.6,0.335200624,0,0,0,non toxic,0
1,0,0.934782609,0.040794979,5.89E-09,,0.1625,0,0.285714286,0.142857143,0,0.344827586,0.068656716,0.227272727,0,0.6,0.344144071,0,0,0,non toxic,0
1,0,0.934782609,0.040794979,5.89E-09,,0.1625,0,0.285714286,0.142857143,0,0.344827586,0.104477612,0.227272727,0,0.6,0.321933908,0,0,0,non toxic,0
1,0,0.934782609,0.040794979,5.89E-09,,0.1625,0,0.285714286,0.142857143,0,0.344827586,0.140298507,0.227272727,0,0.6,0.267115245,0,0,0,non toxic,0
1,0,0.934782609,0.040794979,1.47E-08,,0.1625,0,0.285714286,0.142857143,0,0.344827586,0.068656716,0.227272727,0,0.6,0.329417268,0,0,0,non toxic,0
1,0,0.934782609,0.040794979,1.47E-08,,0.1625,0,0.285714286,0.142857143,0,0.344827586,0.104477612,0.227272727,0,0.6,0.302759375,0,0,0,non toxic,0
1,0,0.934782609,0.040794979,1.47E-08,,0.1625,0,0.285714286,0.142857143,0,0.344827586,0.140298507,0.227272727,0,0.6,0.22126206,0,0,0,toxic,1
1,0,0.934782609,0.040794979,2.94E-08,,0.1625,0,0.285714286,0.142857143,0,0.344827586,0.068656716,0.227272727,0,0.6,0.285046232,0,0,0,non toxic,0
1,0,0.934782609,0.040794979,2.94E-08,,0.1625,0,0.285714286,0.142857143,0,0.344827586,0.104477612,0.227272727,0,0.6,0.245049021,0,0,0,non toxic,0
1,0,0.934782609,0.040794979,2.94E-08,,0.1625,0,0.285714286,0.142857143,0,0.344827586,0.140298507,0.227272727,0,0.6,0.184300461,0,0,0,toxic,1
1,0,0.934782609,0.040794979,5.89E-08,,0.1625,0,0.285714286,0.142857143,0,0.344827586,0.068656716,0.227272727,0,0.6,0.219925141,0,0,0,toxic,1
1,0,0.934782609,0.040794979,5.89E-08,,0.1625,0,0.285714286,0.142857143,0,0.344827586,0.104477612,0.227272727,0,0.6,0.182890931,0,0,0,toxic,1
1,0,0.934782609,0.040794979,5.89E-08,,0.1625,0,0.285714286,0.142857143,0,0.344827586,0.140298507,0.227272727,0,0.6,0.139930723,0,0,0,toxic,1
1,0,0.739130435,0.061715481,6.67E-08,,0.775,0,0.285714286,0.142857143,0,0.172413793,0.140298507,0.545454545,0.875,0.6,0.344161183,0,0,0,non toxic,0
1,0,0.739130435,0.061715481,6.67E-06,,0.775,0,0.285714286,0.142857143,0,0.172413793,0.140298507,0.545454545,0.875,0.6,0.325901879,0,0,0,non toxic,0
1,0,0.739130435,0.061715481,6.67E-05,,0.775,0,0.285714286,0.142857143,0,0.172413793,0.140298507,0.545454545,0.875,0.6,0.275372349,0,0,0,non toxic,0
1,0,0.739130435,0.061715481,0.000666667,,0.775,0,0.285714286,0.142857143,0,0.172413793,0.140298507,0.545454545,0.875,0.6,0.246881402,0,0,0,non toxic,0
1,0,0.739130435,0.061715481,0.006666667,,0.775,0,0.285714286,0.142857143,0,0.172413793,0.140298507,0.545454545,0.875,0.6,0.127090338,0,0,0,toxic,1
